Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
balance,FPGA,3,562,63,1,0.8332555294036865,0.0823335647583007,0.6461412151067323,0.6507936507936508,0.7764951098284432,0.6507936507936508,0.7062713974478682
balance,FPGA,3,562,63,2,0.8340320587158203,0.0830767154693603,0.6892446633825943,0.7301587301587301,0.7915136133929962,0.7301587301587301,0.7553927553927554
balance,FPGA,3,562,63,3,0.8320684432983398,0.0835113525390625,0.6288998357963875,0.6190476190476191,0.7663526949241235,0.6190476190476191,0.6829437229437231
balance,FPGA,3,562,63,4,0.8321692943572998,0.0898530483245849,0.6461412151067323,0.6507936507936508,0.7793650793650794,0.6507936507936508,0.703271784904438
balance,FPGA,3,562,63,5,0.8363914489746094,0.0829675197601318,0.6666666666666667,0.6825396825396826,0.8105926994815884,0.6825396825396826,0.7391512160419724
balance,FPGA,3,562,63,6,0.8316929340362549,0.0832407474517822,0.6219211822660098,0.6031746031746031,0.787142857142857,0.6031746031746031,0.680907989298012
balance,FPGA,3,562,63,7,0.8337464332580566,0.0837559700012207,0.6408045977011494,0.6349206349206349,0.7996371882086167,0.6349206349206349,0.7065020576131688
balance,FPGA,3,562,63,8,0.8380990028381348,0.0829567909240722,0.6305418719211822,0.6190476190476191,0.7812244897959183,0.6190476190476191,0.689453262786596
balance,FPGA,3,564,61,9,0.8315114974975586,0.0831098556518554,0.6347336065573771,0.6229508196721312,0.7928464977645306,0.6229508196721312,0.6977049180327869
balance,FPGA,3,565,60,10,0.8285586833953857,0.0824685096740722,0.6642857142857143,0.6833333333333333,0.8308080808080808,0.6833333333333333,0.7495384615384616
banana,FPGA,2,4769,531,1,5.186082363128662,0.0825293064117431,0.8382568044282559,0.8380414312617702,0.8391576792603054,0.8380414312617702,0.8383017813272573
banana,FPGA,2,4769,531,2,5.304229974746704,0.0827324390411377,0.8760647603751398,0.8775894538606404,0.8775465608303441,0.8775894538606404,0.8775648685810427
banana,FPGA,2,4769,531,3,5.243794202804565,0.0826015472412109,0.8492844236670778,0.8493408662900188,0.8501325197611179,0.8493408662900188,0.8495433593348405
banana,FPGA,2,4769,531,4,5.256076812744141,0.0827093124389648,0.8601829810422462,0.8587570621468926,0.8607331057509455,0.8587570621468926,0.859059335867959
banana,FPGA,2,4770,530,5,5.27000880241394,0.0829222202301025,0.8617906066536204,0.8622641509433963,0.8626606313981678,0.8622641509433963,0.8623853193605857
banana,FPGA,2,4770,530,6,5.298575878143311,0.0832881927490234,0.8913606538505813,0.8905660377358491,0.8915469885134873,0.8905660377358491,0.8907386440341393
banana,FPGA,2,4771,529,7,5.253118991851807,0.0827739238739013,0.8463239119126061,0.8487712665406427,0.848610977415021,0.8487712665406427,0.8486421234624245
banana,FPGA,2,4771,529,8,5.204887390136719,0.082794189453125,0.8588593144904918,0.8582230623818525,0.8594604707473917,0.8582230623818525,0.8584699814290347
banana,FPGA,2,4771,529,9,5.338955402374268,0.0828874111175537,0.872557944627478,0.8733459357277883,0.8735450284862082,0.8733459357277883,0.8734172291098573
banana,FPGA,2,4771,529,10,5.328093767166138,0.0826406478881836,0.8564750592451305,0.8582230623818525,0.8581718585477269,0.8582230623818525,0.8581943693386962
bands,FPGA,2,328,37,1,0.8397171497344971,0.0829768180847168,0.7065217391304348,0.7567567567567568,0.7605105105105106,0.7567567567567568,0.7422409621898112
bands,FPGA,2,328,37,2,0.8300676345825195,0.0828771591186523,0.7919254658385093,0.8108108108108109,0.8090783090783091,0.8108108108108109,0.8093199582561286
bands,FPGA,2,328,37,3,0.8324880599975586,0.0834112167358398,0.8493788819875776,0.8648648648648649,0.8640852390852392,0.8648648648648649,0.8637999701829489
bands,FPGA,2,328,37,4,0.8340258598327637,0.0832366943359375,0.7484472049689441,0.7567567567567568,0.7608517608517609,0.7567567567567568,0.7582479030754893
bands,FPGA,2,328,37,5,0.8365046977996826,0.0834062099456787,0.5698757763975155,0.6216216216216216,0.6036036036036035,0.6216216216216216,0.6052252252252251
bands,FPGA,2,329,36,6,0.8338329792022705,0.090524673461914,0.7040133779264213,0.75,0.7442307692307693,0.75,0.7413487133984028
bands,FPGA,2,329,36,7,0.8378138542175293,0.0832304954528808,0.6053511705685619,0.6666666666666666,0.6502057613168725,0.6666666666666666,0.6496969696969698
bands,FPGA,2,329,36,8,0.8379037380218506,0.0837035179138183,0.7809364548494983,0.8055555555555556,0.8032407407407408,0.8055555555555556,0.8037352245862883
bands,FPGA,2,329,36,9,0.8410625457763672,0.0833687782287597,0.6555183946488294,0.6666666666666666,0.6793650793650793,0.6666666666666666,0.670995670995671
bands,FPGA,2,329,36,10,0.8334555625915527,0.083522081375122,0.6655518394648829,0.7222222222222222,0.713991769547325,0.7222222222222222,0.7080808080808081
breast,FPGA,2,248,29,1,0.8266458511352539,0.0825467109680175,0.7027777777777777,0.7586206896551724,0.7522577996715928,0.7586206896551724,0.7544649483005986
breast,FPGA,2,249,28,2,0.8364760875701904,0.0833001136779785,0.625,0.6785714285714286,0.6908939014202173,0.6785714285714286,0.6839043309631545
breast,FPGA,2,249,28,3,0.8320872783660889,0.0830481052398681,0.5625,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429
breast,FPGA,2,249,28,4,0.8394858837127686,0.0833523273468017,0.5125,0.5714285714285714,0.6015873015873016,0.5714285714285714,0.5839598997493735
breast,FPGA,2,249,28,5,0.8380858898162842,0.0834858417510986,0.6125,0.6071428571428571,0.6813186813186813,0.6071428571428571,0.6258503401360545
breast,FPGA,2,249,28,6,0.8381054401397705,0.0905306339263916,0.475,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
breast,FPGA,2,250,27,7,0.8382866382598877,0.0834789276123046,0.4144736842105263,0.4814814814814814,0.5145969498910675,0.4814814814814814,0.4958847736625515
breast,FPGA,2,250,27,8,0.8394012451171875,0.0838696956634521,0.4572368421052631,0.5925925925925926,0.539057239057239,0.5925925925925926,0.560489194635536
breast,FPGA,2,250,27,9,0.8423981666564941,0.0838856697082519,0.4868421052631578,0.4814814814814814,0.5718355718355718,0.4814814814814814,0.5035774410774411
breast,FPGA,2,250,27,10,0.8341736793518066,0.0832436084747314,0.5460526315789473,0.6666666666666666,0.6303030303030304,0.6666666666666666,0.6404002501563477
bupa,FPGA,2,310,35,1,0.8302557468414307,0.0830976963043212,0.525,0.5142857142857142,0.5357142857142857,0.5142857142857142,0.5142857142857142
bupa,FPGA,2,310,35,2,0.8473782539367676,0.0835382938385009,0.6916666666666667,0.6857142857142857,0.6988795518207283,0.6857142857142857,0.6872586872586873
bupa,FPGA,2,310,35,3,0.8397729396820068,0.0835397243499755,0.4833333333333333,0.4857142857142857,0.4939309056956115,0.4857142857142857,0.488251879699248
bupa,FPGA,2,310,35,4,0.8427536487579346,0.0834271907806396,0.6833333333333335,0.6857142857142857,0.6889097744360902,0.6857142857142857,0.6867541061089448
bupa,FPGA,2,310,35,5,0.8380076885223389,0.0836799144744873,0.4666666666666667,0.4857142857142857,0.4765234765234765,0.4857142857142857,0.4795918367346937
bupa,FPGA,2,311,34,6,0.8348240852355957,0.0836615562438964,0.5642857142857143,0.5882352941176471,0.5802139037433155,0.5882352941176471,0.5822021116138762
bupa,FPGA,2,311,34,7,0.8402678966522217,0.0910413265228271,0.5357142857142857,0.5294117647058824,0.5506535947712418,0.5294117647058824,0.5326797385620915
bupa,FPGA,2,311,34,8,0.8326561450958252,0.0852279663085937,0.6571428571428573,0.6470588235294118,0.6699346405228759,0.6470588235294118,0.6495098039215685
bupa,FPGA,2,311,34,9,0.8416833877563477,0.0835199356079101,0.6964285714285714,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765
bupa,FPGA,2,311,34,10,0.8371164798736572,0.0834672451019287,0.5035714285714286,0.5294117647058824,0.5191622103386809,0.5294117647058824,0.5225166989872873
car,FPGA,4,1554,174,1,1.6837365627288818,0.083071231842041,0.8199040017221836,0.7988505747126436,0.8184789939008574,0.7988505747126436,0.8044826509140864
car,FPGA,4,1554,174,2,1.6870744228363037,0.0842363834381103,0.7726455884763095,0.7873563218390804,0.8049263615711586,0.7873563218390804,0.7945585909804855
car,FPGA,4,1554,174,3,1.6854188442230225,0.0833113193511962,0.7463381852096587,0.7413793103448276,0.7725840783312049,0.7413793103448276,0.7524218099870581
car,FPGA,4,1554,174,4,1.676398515701294,0.0835573673248291,0.8458169022432347,0.7988505747126436,0.8227533960292581,0.7988505747126436,0.8072273640102765
car,FPGA,4,1555,173,5,1.6704537868499756,0.0846657752990722,0.8586320935381974,0.8208092485549133,0.8408693483188239,0.8208092485549133,0.8250662269164092
car,FPGA,4,1556,172,6,1.6821057796478271,0.0833499431610107,0.8425920172331655,0.8197674418604651,0.8606286854833366,0.8197674418604651,0.8301368649920365
car,FPGA,4,1556,172,7,1.6780216693878174,0.0833268165588378,0.8216760127784385,0.8313953488372093,0.8582536803925751,0.8313953488372093,0.8374145457429225
car,FPGA,4,1556,172,8,1.6720032691955566,0.084357738494873,0.7964311896484757,0.813953488372093,0.8144864341085272,0.813953488372093,0.8140004998057686
car,FPGA,4,1556,172,9,1.6674957275390625,0.0835850238800048,0.7817517619245115,0.7616279069767442,0.7890430761594162,0.7616279069767442,0.7714918926940824
car,FPGA,4,1557,171,10,1.6828649044036863,0.0835175514221191,0.8213305231163872,0.7953216374269005,0.83585030953452,0.7953216374269005,0.8086714656191445
chess,FPGA,2,2876,320,1,6.666630983352661,0.0903770923614502,0.9153262103244492,0.915625,0.9156181469298244,0.915625,0.9156126131636896
chess,FPGA,2,2876,320,2,6.480715036392212,0.0844087600708007,0.934934053461704,0.934375,0.9348889963275512,0.934375,0.9344038619415748
chess,FPGA,2,2876,320,3,6.417452335357666,0.0837423801422119,0.9210402723963836,0.921875,0.922181902105594,0.921875,0.921802264330305
chess,FPGA,2,2876,320,4,6.531449317932129,0.0851707458496093,0.9218621580368674,0.921875,0.9219128950868408,0.921875,0.921884934608876
chess,FPGA,2,2876,320,5,6.604164361953735,0.0859763622283935,0.91205823646824,0.9125,0.912516654257612,0.9125,0.9124725877192984
chess,FPGA,2,2876,320,6,6.801687955856323,0.0887577533721923,0.9153262103244492,0.915625,0.9156181469298244,0.915625,0.9156126131636896
chess,FPGA,2,2876,320,7,6.559583425521851,0.085468053817749,0.9188681460608196,0.91875,0.9188599706744868,0.91875,0.918769069785636
chess,FPGA,2,2877,319,8,6.592085838317871,0.0858848094940185,0.9254845572013868,0.9247648902821316,0.9254991113682024,0.9247648902821316,0.9248048459855616
chess,FPGA,2,2877,319,9,6.54235053062439,0.0851716995239257,0.9060431768042864,0.9059561128526644,0.9060755336617408,0.9059561128526644,0.905980181096875
chess,FPGA,2,2878,318,10,6.471051454544067,0.0838692188262939,0.904922320862397,0.9056603773584906,0.9058133605303416,0.9056603773584906,0.9055929919137464
cleveland,FPGA,5,265,32,1,0.8298377990722656,0.0829687118530273,0.47802734375,0.34375,0.3125,0.34375,0.3194444444444445
cleveland,FPGA,5,265,32,2,0.8362209796905518,0.0843234062194824,0.56884765625,0.40625,0.453886217948718,0.40625,0.4243910782703887
cleveland,FPGA,5,265,32,3,0.8472800254821777,0.0836336612701416,0.5277506510416667,0.375,0.3732638888888889,0.375,0.3692307692307692
cleveland,FPGA,5,266,31,4,0.8333282470703125,0.0836222171783447,0.5626680107526882,0.3870967741935484,0.43904052936311,0.3870967741935484,0.4071594701183133
cleveland,FPGA,5,267,30,5,0.8366549015045166,0.08392333984375,0.5313541666666667,0.4,0.3833333333333333,0.4,0.3888888888888889
cleveland,FPGA,5,269,28,6,0.8485894203186035,0.0842423439025878,0.5808035714285715,0.5,0.5285714285714286,0.5,0.5138248847926268
cleveland,FPGA,5,269,28,7,0.8432486057281494,0.0840237140655517,0.5683221726190477,0.3571428571428571,0.4072039072039072,0.3571428571428571,0.3764954257565094
cleveland,FPGA,5,269,28,8,0.8395130634307861,0.0839745998382568,0.6800316220238095,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5298185941043083
cleveland,FPGA,5,269,28,9,0.8412978649139404,0.0838186740875244,0.6281529017857143,0.4285714285714285,0.4477040816326531,0.4285714285714285,0.4329931972789116
cleveland,FPGA,5,269,28,10,0.8464033603668213,0.0839483737945556,0.6703962053571428,0.5714285714285714,0.5376984126984127,0.5714285714285714,0.5423319327731092
contraceptive,FPGA,3,1324,149,1,2.3299922943115234,0.0831053256988525,0.6151869498444705,0.4899328859060403,0.4979641309959372,0.4899328859060403,0.487872856077554
contraceptive,FPGA,3,1325,148,2,2.2955493927001958,0.0836274623870849,0.5379282906856436,0.4054054054054054,0.4111045752994905,0.4054054054054054,0.4067328123078781
contraceptive,FPGA,3,1325,148,3,2.3442132472991943,0.0832173824310302,0.5831148901001841,0.4527027027027027,0.4604380242311277,0.4527027027027027,0.4555846015573069
contraceptive,FPGA,3,1326,147,4,2.429896354675293,0.0850203037261962,0.6276432650982472,0.5102040816326531,0.5213232971629066,0.5102040816326531,0.5136557196668513
contraceptive,FPGA,3,1326,147,5,2.3076815605163574,0.0838773250579834,0.5528795933958,0.4149659863945578,0.4155140336276354,0.4149659863945578,0.4148431724903698
contraceptive,FPGA,3,1326,147,6,2.4557721614837646,0.0830786228179931,0.6287320122854337,0.5170068027210885,0.520239133142359,0.5170068027210885,0.51813693789204
contraceptive,FPGA,3,1326,147,7,2.4175171852111816,0.0837147235870361,0.5706308497424945,0.4353741496598639,0.4386626186457397,0.4353741496598639,0.4363957963810739
contraceptive,FPGA,3,1326,147,8,2.405954599380493,0.0832817554473877,0.5773244362680137,0.4489795918367347,0.4620158887785501,0.4489795918367347,0.4542198244411524
contraceptive,FPGA,3,1326,147,9,2.3538131713867188,0.0829663276672363,0.5820367107882114,0.4625850340136054,0.4698065075086638,0.4625850340136054,0.4621480804787111
contraceptive,FPGA,3,1327,146,10,2.333243131637573,0.0839505195617675,0.5552476855844977,0.4315068493150685,0.426626939428073,0.4315068493150685,0.4286528821760929
dermatology,FPGA,6,320,38,1,0.8423867225646973,0.0830552577972412,0.9385307017543856,0.8947368421052632,0.91203007518797,0.8947368421052632,0.8993481728035504
dermatology,FPGA,6,322,36,2,0.8487856388092041,0.0838375091552734,0.9255555555555554,0.8888888888888888,0.9333333333333332,0.8888888888888888,0.8833774250440918
dermatology,FPGA,6,322,36,3,0.8393533229827881,0.0836732387542724,0.8889772727272724,0.8055555555555556,0.8353174603174602,0.8055555555555556,0.8165695415695415
dermatology,FPGA,6,322,36,4,0.8353722095489502,0.0837218761444091,0.9299074074074072,0.8888888888888888,0.898148148148148,0.8888888888888888,0.8911335578002245
dermatology,FPGA,6,322,36,5,0.839257001876831,0.0852730274200439,1.0,1.0,1.0,1.0,1.0
dermatology,FPGA,6,322,36,6,0.8380825519561768,0.0838677883148193,0.8830176767676765,0.8055555555555556,0.8291666666666667,0.8055555555555556,0.8099770599770599
dermatology,FPGA,6,322,36,7,0.8370711803436279,0.0832753181457519,0.906768278018278,0.8333333333333334,0.8680555555555557,0.8333333333333334,0.840009065009065
dermatology,FPGA,6,322,36,8,0.8365027904510498,0.0838689804077148,0.9527062289562286,0.9166666666666666,0.9246031746031744,0.9166666666666666,0.9192104192104192
dermatology,FPGA,6,324,34,9,0.8448879718780518,0.0836193561553955,0.9612745098039216,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352
dermatology,FPGA,6,324,34,10,0.856738805770874,0.0840582847595214,0.880392156862745,0.8529411764705882,0.8823529411764707,0.8529411764705882,0.8543417366946777
ecoli,FPGA,8,298,38,1,0.8365435600280762,0.0830631256103515,0.7704417293233086,0.7105263157894737,0.6760765550239234,0.7105263157894737,0.6886174767061194
ecoli,FPGA,8,298,38,2,0.8445320129394531,0.0836708545684814,0.805513784461153,0.7631578947368421,0.7462406015037594,0.7631578947368421,0.7491228070175439
ecoli,FPGA,8,301,35,3,0.8395528793334961,0.0850353240966796,0.657797619047619,0.5428571428571428,0.5938775510204082,0.5428571428571428,0.5670935960591134
ecoli,FPGA,8,302,34,4,0.8429427146911621,0.0896813869476318,0.6623161764705882,0.5588235294117647,0.5283613445378151,0.5588235294117647,0.5411764705882353
ecoli,FPGA,8,302,34,5,0.838841438293457,0.0841391086578369,0.6768382352941175,0.6176470588235294,0.5661764705882353,0.6176470588235294,0.587168396770473
ecoli,FPGA,8,304,32,6,0.8410272598266602,0.084623098373413,0.6265345982142857,0.46875,0.5446428571428571,0.46875,0.5038461538461538
ecoli,FPGA,8,304,32,7,0.839195966720581,0.084317922592163,0.676185825892857,0.5625,0.6136675824175825,0.5625,0.5868055555555556
ecoli,FPGA,8,305,31,8,0.8475391864776611,0.0839762687683105,0.6665706605222734,0.5483870967741935,0.5698924731182795,0.5483870967741935,0.5583126550868486
ecoli,FPGA,8,305,31,9,0.8429129123687744,0.0844547748565673,0.6615015360983104,0.5483870967741935,0.5645161290322581,0.5483870967741935,0.5497007736096919
ecoli,FPGA,8,305,31,10,0.8425004482269287,0.0845711231231689,0.6244527649769587,0.5483870967741935,0.5206093189964158,0.5483870967741935,0.5183284457478007
flare,FPGA,6,892,174,1,2.3045578002929688,0.0829777717590332,0.8290086206896555,0.8103448275862069,0.8084024532300392,0.8103448275862069,0.8084483212938984
flare,FPGA,6,964,102,2,2.1574177742004395,0.0842053890228271,0.728782971521942,0.5980392156862745,0.632724593105216,0.5980392156862745,0.6123581809119182
flare,FPGA,6,965,101,3,2.2416441440582275,0.0843226909637451,0.7389779290429043,0.6138613861386139,0.6346404377279833,0.6138613861386139,0.6234232445800971
flare,FPGA,6,966,100,4,2.3797624111175537,0.0843629837036132,0.7247833333333334,0.62,0.6310344827586206,0.62,0.623248372503586
flare,FPGA,6,966,100,5,2.4342920780181885,0.0834066867828369,0.7337416666666667,0.62,0.6289915966386554,0.62,0.6181648339916729
flare,FPGA,6,968,98,6,2.358198404312134,0.0908865928649902,0.689889455782313,0.5612244897959183,0.5929594781635599,0.5612244897959183,0.5419274203187768
flare,FPGA,6,968,98,7,2.386134624481201,0.0834183692932128,0.7827062074829932,0.6938775510204082,0.6883207495452393,0.6938775510204082,0.6871415590615375
flare,FPGA,6,968,98,8,2.372807502746582,0.0843269824981689,0.7709027777777777,0.673469387755102,0.6626766091051806,0.673469387755102,0.6625796563684763
flare,FPGA,6,968,98,9,2.340362310409546,0.0840950012207031,0.7262900368480726,0.6122448979591837,0.6391969831410825,0.6122448979591837,0.6244821823572921
flare,FPGA,6,969,97,10,2.33042311668396,0.0836045742034912,0.7441554920563774,0.6391752577319587,0.657486499754541,0.6391752577319587,0.6417441118146645
german,FPGA,2,900,100,1,1.6632804870605469,0.0833022594451904,0.5357142857142857,0.59,0.6090109890109889,0.59,0.5981766381766381
german,FPGA,2,900,100,2,1.6865358352661133,0.0837283134460449,0.5238095238095237,0.6,0.6,0.6,0.6
german,FPGA,2,900,100,3,1.6757478713989258,0.0829288959503173,0.5571428571428572,0.62,0.6272058823529413,0.62,0.6233754090696587
german,FPGA,2,900,100,4,1.684157133102417,0.0832314491271972,0.4166666666666667,0.49,0.5123076923076924,0.49,0.5001709401709402
german,FPGA,2,900,100,5,1.6837189197540283,0.0835103988647461,0.6023809523809525,0.67,0.6668771248178728,0.67,0.6683736025964658
german,FPGA,2,900,100,6,1.679363250732422,0.0835964679718017,0.5666666666666667,0.62,0.6344028520499109,0.62,0.6262867647058823
german,FPGA,2,900,100,7,1.683304786682129,0.0838444232940673,0.5023809523809524,0.57,0.5819538670284939,0.57,0.575530066041015
german,FPGA,2,900,100,8,1.6816987991333008,0.0841288566589355,0.5166666666666666,0.59,0.5938756428237495,0.59,0.5918858355938199
german,FPGA,2,900,100,9,1.694163799285889,0.0837349891662597,0.5523809523809524,0.6,0.6223958333333334,0.6,0.6092265943012211
german,FPGA,2,900,100,10,1.6831576824188232,0.0840411186218261,0.5166666666666666,0.59,0.5938756428237495,0.59,0.5918858355938199
glass,FPGA,6,191,23,1,0.8490371704101562,0.0916202068328857,0.8697204968944101,0.782608695652174,0.8271221532091096,0.782608695652174,0.7847826086956521
glass,FPGA,6,191,23,2,0.847264289855957,0.0839760303497314,0.8671195652173915,0.782608695652174,0.8115942028985507,0.782608695652174,0.791304347826087
glass,FPGA,6,191,23,3,0.8450489044189453,0.0847792625427246,0.8378881987577641,0.782608695652174,0.782608695652174,0.782608695652174,0.7668737060041408
glass,FPGA,6,192,22,4,0.852545976638794,0.0843715667724609,0.9402597402597402,0.8636363636363636,0.8952020202020201,0.8636363636363636,0.8541704285019791
glass,FPGA,6,192,22,5,0.8566555976867676,0.0858149528503418,0.7814123376623374,0.6363636363636364,0.6690082644628099,0.6363636363636364,0.6207459207459207
glass,FPGA,6,192,22,6,0.847907543182373,0.084749698638916,0.8286120129870131,0.7727272727272727,0.7435064935064936,0.7727272727272727,0.7532467532467532
glass,FPGA,6,193,21,7,0.8489818572998047,0.0843832492828369,0.6897959183673469,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.5335775335775336
glass,FPGA,6,194,20,8,0.8522109985351562,0.0845611095428466,0.6607142857142858,0.5,0.585,0.5,0.5283333333333333
glass,FPGA,6,194,20,9,0.8460860252380371,0.0852663516998291,0.7514285714285714,0.7,0.6433333333333333,0.7,0.6624434389140271
glass,FPGA,6,196,18,10,0.8492755889892578,0.0843722820281982,0.6964285714285715,0.5555555555555556,0.6944444444444444,0.5555555555555556,0.5976430976430975
hayes-roth,FPGA,3,142,18,1,0.8415982723236084,0.0845704078674316,0.7105654761904762,0.6111111111111112,0.6388888888888888,0.6111111111111112,0.62010582010582
hayes-roth,FPGA,3,143,17,2,0.8412644863128662,0.084000825881958,0.8802521008403362,0.8235294117647058,0.8284313725490197,0.8235294117647058,0.8226244343891402
hayes-roth,FPGA,3,143,17,3,0.8362081050872803,0.0837852954864502,0.8865546218487395,0.8823529411764706,0.9084967320261438,0.8823529411764706,0.8815610859728507
hayes-roth,FPGA,3,143,17,4,0.8378093242645264,0.0841197967529296,0.8529411764705883,0.8823529411764706,0.9084967320261438,0.8823529411764706,0.8602941176470589
hayes-roth,FPGA,3,144,16,5,0.8444583415985107,0.0836832523345947,0.8045014880952381,0.75,0.7574404761904763,0.75,0.75
hayes-roth,FPGA,3,145,15,6,0.8452322483062744,0.0841560363769531,0.7125,0.6666666666666666,0.7142857142857142,0.6666666666666666,0.6538461538461537
hayes-roth,FPGA,3,145,15,7,0.8398780822753906,0.0841610431671142,0.8625,0.8,0.8057142857142857,0.8,0.7986013986013986
hayes-roth,FPGA,3,145,15,8,0.840059757232666,0.084169864654541,0.7875000000000001,0.7333333333333333,0.7523809523809523,0.7333333333333333,0.7343589743589743
hayes-roth,FPGA,3,145,15,9,0.8646819591522217,0.0974607467651367,0.7875000000000001,0.7333333333333333,0.77,0.7333333333333333,0.7366233766233765
hayes-roth,FPGA,3,145,15,10,0.8463544845581055,0.0842535495758056,0.6958333333333333,0.6,0.64,0.6,0.6067532467532468
heart,FPGA,2,243,27,1,0.8346645832061768,0.0825357437133789,0.6250000000000001,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.6296296296296297
heart,FPGA,2,243,27,2,0.8394136428833008,0.0827691555023193,0.6666666666666667,0.6666666666666666,0.6703296703296705,0.6666666666666666,0.6675862068965517
heart,FPGA,2,243,27,3,0.8322269916534424,0.0828499794006347,0.6916666666666668,0.7037037037037037,0.7032679738562092,0.7037037037037037,0.6994949494949496
heart,FPGA,2,243,27,4,0.8380734920501709,0.0831515789031982,0.6333333333333333,0.6296296296296297,0.6385836385836385,0.6296296296296297,0.6306471306471306
heart,FPGA,2,243,27,5,0.8419232368469238,0.0828819274902343,0.5666666666666667,0.5555555555555556,0.5757575757575757,0.5555555555555556,0.5531135531135531
heart,FPGA,2,243,27,6,0.8357329368591309,0.08351731300354,0.7166666666666668,0.7037037037037037,0.7323232323232324,0.7037037037037037,0.7020757020757021
heart,FPGA,2,243,27,7,0.8332486152648926,0.0833048820495605,0.7000000000000001,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037
heart,FPGA,2,243,27,8,0.8398983478546143,0.083897590637207,0.5,0.5185185185185185,0.5061728395061729,0.5185185185185185,0.506012506012506
heart,FPGA,2,243,27,9,0.83854079246521,0.0830914974212646,0.7333333333333333,0.7407407407407407,0.7398989898989898,0.7407407407407407,0.7392862708430732
heart,FPGA,2,243,27,10,0.8379414081573486,0.083298921585083,0.4833333333333333,0.4814814814814814,0.4896214896214896,0.4814814814814814,0.4829059829059829
hepatitis,FPGA,2,71,9,1,0.8343214988708496,0.0833230018615722,0.8571428571428572,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7962962962962963
hepatitis,FPGA,2,71,9,2,0.8436448574066162,0.0900945663452148,0.75,0.8888888888888888,0.9027777777777778,0.8888888888888888,0.874074074074074
hepatitis,FPGA,2,71,9,3,0.8406944274902344,0.0835304260253906,0.75,0.8888888888888888,0.9027777777777778,0.8888888888888888,0.874074074074074
hepatitis,FPGA,2,72,8,4,0.8345513343811035,0.0837492942810058,0.8571428571428572,0.75,0.9166666666666666,0.75,0.7916666666666666
hepatitis,FPGA,2,72,8,5,0.8418548107147217,0.0840051174163818,1.0,1.0,1.0,1.0,1.0
hepatitis,FPGA,2,72,8,6,0.8449497222900391,0.0837850570678711,0.4285714285714285,0.75,0.75,0.75,0.75
hepatitis,FPGA,2,72,8,7,0.8484025001525879,0.0835847854614257,1.0,1.0,1.0,1.0,1.0
hepatitis,FPGA,2,73,7,8,0.837061882019043,0.0835866928100586,1.0,1.0,1.0,1.0,1.0
hepatitis,FPGA,2,73,7,9,0.8408334255218506,0.0838658809661865,0.4166666666666667,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
hepatitis,FPGA,2,73,7,10,0.8472168445587158,0.0872223377227783,0.4166666666666667,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
housevotes,FPGA,2,208,24,1,0.8424205780029297,0.084017276763916,0.8776223776223776,0.875,0.8784722222222223,0.875,0.8752173913043477
housevotes,FPGA,2,208,24,2,0.8593077659606934,0.0840108394622802,0.8706293706293707,0.875,0.8767857142857144,0.875,0.8743386243386245
housevotes,FPGA,2,208,24,3,0.8466470241546631,0.0840678215026855,0.8776223776223776,0.875,0.8784722222222223,0.875,0.8752173913043477
housevotes,FPGA,2,208,24,4,0.8547763824462891,0.084390640258789,0.9230769230769232,0.9166666666666666,0.9294871794871794,0.9166666666666666,0.9166666666666666
housevotes,FPGA,2,209,23,5,0.8430032730102539,0.0844783782958984,0.9545454545454546,0.9565217391304348,0.959866220735786,0.9565217391304348,0.9563561076604556
housevotes,FPGA,2,209,23,6,0.8499994277954102,0.0843799114227294,0.8674242424242424,0.8695652173913043,0.87190635451505,0.8695652173913043,0.8690683229813664
housevotes,FPGA,2,209,23,7,0.8452737331390381,0.0849444866180419,0.8712121212121213,0.8695652173913043,0.8728590250329382,0.8695652173913043,0.8695652173913043
housevotes,FPGA,2,209,23,8,0.8536205291748047,0.0842630863189697,0.8712121212121213,0.8695652173913043,0.8728590250329382,0.8695652173913043,0.8695652173913043
housevotes,FPGA,2,210,22,9,0.8419206142425537,0.0815904140472412,0.9583333333333331,0.9545454545454546,0.9586776859504132,0.9545454545454546,0.9546395633352156
housevotes,FPGA,2,210,22,10,0.8506424427032471,0.0849285125732421,0.95,0.9545454545454546,0.958041958041958,0.9545454545454546,0.9542583732057416
ionosphere,FPGA,2,315,36,1,0.8338789939880371,0.0833911895751953,0.9230769230769232,0.9444444444444444,0.9488888888888888,0.9444444444444444,0.9432870370370372
ionosphere,FPGA,2,315,36,2,0.8432087898254395,0.0836439132690429,0.9230769230769232,0.9444444444444444,0.9488888888888888,0.9444444444444444,0.9432870370370372
